도로명 주소,지번 주소,위도,경도,주택유형구분,세대수(객실수),건축연도
전북특별자치도 전주시 덕진구 오매오산길 53-4,전북특별자치도 전주시 덕진구 호성동3가 414-1,35.88755244,127.13614,단독주택,2,1997-01-10
전북특별자치도 전주시 완산구 서신천변13길 8-1,전북특별자치도 전주시 완산구 서신동 800-10,35.83061187,127.1132585,다가구주택,4,1997-01-10
전북특별자치도 전주시 완산구 메너머2길 10-3,전북특별자치도 전주시 완산구 중화산동2가 698-5,35.82265116,127.1215405,단독주택(다가구),3,1997-01-13
전북특별자치도 전주시 완산구 전주천서로 209-2,전북특별자치도 전주시 완산구 서완산동1가 525-2,35.81309733,127.138787,단독주택(다가구),11,1997-01-23
전북특별자치도 전주시 완산구 서신천변13길 4-8,전북특별자치도 전주시 완산구 서신동 802-13,35.83086723,127.1138926,"근린생활시설, 주택",4,1997-01-25
전북특별자치도 전주시 완산구 현무2길 64,전북특별자치도 전주시 완산구 경원동3가 106,35.82225978,127.1495601,단독주택,12,1997-01-28
전북특별자치도 전주시 완산구 메너머1길 17,전북특별자치도 전주시 완산구 중화산동2가 577-3,35.82082825,127.1209358,"근린생활시설, 단독주택",3,1997-01-28
전북특별자치도 전주시 완산구 중산5길 4-6,전북특별자치도 전주시 완산구 중화산동2가 624-2,35.81561013,127.1206685,단독주택(다가구:3가구),3,1997-02-03
전북특별자치도 전주시 완산구 서신천변11길 8-1,전북특별자치도 전주시 완산구 서신동 818-13,35.83027639,127.1133807,"단독주택, 근린생활시설",5,1997-02-06
전북특별자치도 전주시 완산구 서신천변7길 11-1,전북특별자치도 전주시 완산구 서신동 823-1,35.82849935,127.1132211,"근린생활시설, 단독다가구주택",4,1997-02-13
전북특별자치도 전주시 완산구 솟대2길 19-3,전북특별자치도 전주시 완산구 삼천동1가 689-8,35.79465999,127.124054,"근린생활시설, 주택(6가구)",6,1997-02-18
전북특별자치도 전주시 완산구 우목길 30,전북특별자치도 전주시 완산구 삼천동2가 626-5,35.77880959,127.0984601,단독주택,3,1997-02-20
전북특별자치도 전주시 완산구 서신천변7길 10-4,전북특별자치도 전주시 완산구 서신동 825-12,35.82880336,127.1134922,단독주택,3,1997-02-20
전북특별자치도 전주시 완산구 서신천변6길 8,전북특별자치도 전주시 완산구 서신동 840-2,35.82810247,127.1146083,근린생활시설 및 단독주택(4가구),4,1997-03-20
전북특별자치도 전주시 완산구 서신천변15길 7-6,전북특별자치도 전주시 완산구 서신동 800-4,35.83135999,127.1132691,"근린생활시설, 단독주택(3가구)",3,1997-04-01
전북특별자치도 전주시 완산구 안터1길 20-4,전북특별자치도 전주시 완산구 서신동 835-9,35.82739401,127.1162846,"근린생활시설, 주택",3,1997-04-02
전북특별자치도 전주시 덕진구 하가5길 2-7,전북특별자치도 전주시 덕진구 덕진동2가 107-2,35.84731031,127.1132183,단독주택(3가구),3,1997-04-04
전북특별자치도 전주시 완산구 서신천변로 48,전북특별자치도 전주시 완산구 서신동 827-17,35.82953816,127.1143437,"근생, 주택(3가구)",3,1997-04-04
전북특별자치도 전주시 완산구 서신천변8길 2,전북특별자치도 전주시 완산구 서신동 830,35.82848939,127.1143174,"근린생활시설, 다가구주택",3,1997-04-04
전북특별자치도 전주시 완산구 감나무3길 12-4,전북특별자치도 전주시 완산구 서신동 778-8,35.83094668,127.1216574,"근린생활시설, 주택",3,1997-04-10
전북특별자치도 전주시 완산구 서신천변8길 12,전북특별자치도 전주시 완산구 서신동 830-7,35.82849574,127.1153151,"근린생활시설, 단독다가구주택",3,1997-04-11
전북특별자치도 전주시 덕진구 신복천변2길 9-7,전북특별자치도 전주시 덕진구 팔복동1가 167-15,35.85738225,127.1081751,단독주택(2가구),2,1997-04-23
전북특별자치도 전주시 완산구 전룡2길 4-13,전북특별자치도 전주시 완산구 서신동 863-6,35.82587031,127.1178866,"근린생활시설, 주택",5,1997-04-24
전북특별자치도 전주시 완산구 서신천변15길 7-4,전북특별자치도 전주시 완산구 서신동 800-3,35.8314841,127.1132676,"근린생활시설, 주택",3,1997-04-29
전북특별자치도 전주시 완산구 서신천변15길 7-3,전북특별자치도 전주시 완산구 서신동 801-18,35.83149037,127.1134908,"근린생활시설, 주택",3,1997-04-29
전북특별자치도 전주시 완산구 관선2길 14,전북특별자치도 전주시 완산구 남노송동 171-54,35.82001848,127.1556266,단독주택,4,1997-05-02
전북특별자치도 전주시 완산구 따박골6길 38,전북특별자치도 전주시 완산구 중화산동2가 46-76,35.81010678,127.1284696,"근생, 단독주택",8,1997-05-06
전북특별자치도 전주시 완산구 따박골6길 38,전북특별자치도 전주시 완산구 중화산동2가 46-76,35.81010678,127.1284696,"근생, 단독주택",3,1997-05-06
전북특별자치도 전주시 덕진구 용소로 105-2,전북특별자치도 전주시 덕진구 송천동1가 543-78,35.86390085,127.1200337,단독주택,2,1997-05-08
전북특별자치도 전주시 완산구 서신천변3길 3-3,전북특별자치도 전주시 완산구 서신동 846-21,35.82764227,127.1138695,단독주택(6가구),6,1997-05-15
전북특별자치도 전주시 완산구 서신천변4길 9,전북특별자치도 전주시 완산구 서신동 840-10,35.8279558,127.1150296,근린생활시설 및 주택,3,1997-05-22
전북특별자치도 전주시 완산구 서신천변11길 10,전북특별자치도 전주시 완산구 서신동 818-14,35.8302741,127.1132339,"근린생활시설, 단독주택",4,1997-06-01
전북특별자치도 전주시 덕진구 팔복5길 41,전북특별자치도 전주시 덕진구 팔복동2가 243-5,35.85052694,127.1055413,단독주택(3가구),3,1997-06-02
전북특별자치도 전주시 완산구 감나무로 62-8,전북특별자치도 전주시 완산구 서신동 786-3,35.83174936,127.1195752,"근린생활시설, 주택",3,1997-06-02
전북특별자치도 전주시 완산구 메너머3길 22-4,전북특별자치도 전주시 완산구 중화산동2가 738-11,35.82420646,127.1204636,"주택(3세대), 근린생활시설(소매점)",3,1997-06-02
전북특별자치도 전주시 덕진구 하가3길 20-5,전북특별자치도 전주시 덕진구 덕진동2가 108-7,35.84745186,127.1133582,"근린생활시설, 주택",3,1997-06-05
전북특별자치도 전주시 덕진구 들사평1길 48-6,전북특별자치도 전주시 덕진구 덕진동1가 1439-31,35.83661193,127.1230443,근린생활시설 및 주택,4,1997-06-13
전북특별자치도 전주시 완산구 감나무로 62-6,전북특별자치도 전주시 완산구 서신동 786-2,35.83175263,127.119457,"근린생활시설, 주택",4,1997-06-13
전북특별자치도 전주시 완산구 서신천변8길 11-5,전북특별자치도 전주시 완산구 서신동 829-7,35.82892736,127.1153094,단독주택,3,1997-06-16
전북특별자치도 전주시 완산구 중산7길 15-12,전북특별자치도 전주시 완산구 중화산동2가 613-6,35.81681742,127.118532,단독주택,2,1997-06-16
전북특별자치도 전주시 덕진구 건산로 112-3,전북특별자치도 전주시 덕진구 인후동1가 696-63,35.8325813,127.1492373,"근린생활시설, 교육연구및복지시설, 단독주택",2,1997-06-18
전북특별자치도 전주시 완산구 안터6길 37-4,전북특별자치도 전주시 완산구 서신동 809-5,35.83003676,127.1170311,"근린생활시설, 주택(3가구)",3,1997-06-23
전북특별자치도 전주시 완산구 서신천변로 38,전북특별자치도 전주시 완산구 서신동 827-10,35.82867539,127.1143431,"근린생활시설, 주택",3,1997-06-23
전북특별자치도 전주시 완산구 안터4길 26-20,전북특별자치도 전주시 완산구 서신동 809-16,35.82988376,127.1164453,단독주택(다가구주택),6,1997-06-25
전북특별자치도 전주시 완산구 효자천변1길 26-11,전북특별자치도 전주시 완산구 효자동1가 663-8,35.79943085,127.1141149,"주택, 근.생",5,1997-06-25
전북특별자치도 전주시 완산구 서신천변6길 20,전북특별자치도 전주시 완산구 서신동 840-7,35.82811388,127.1153111,근린생활시설 및 다가구주택,3,1997-06-27
전북특별자치도 전주시 완산구 서신천변2길 10,전북특별자치도 전주시 완산구 서신동 850-6,35.82651863,127.1151402,"1종근린생활시설, 단독주택",5,1997-06-27
전북특별자치도 전주시 완산구 효자천변1길 34,전북특별자치도 전주시 완산구 효자동1가 665-1,35.80025854,127.1148116,"근린생활시설, 주택(3가구)",3,1997-06-27
전북특별자치도 전주시 완산구 안터6길 9,전북특별자치도 전주시 완산구 서신동 790,35.83152912,127.1180809,"근린생활시설, 다가구용 단독주택",3,1997-06-30
전북특별자치도 전주시 완산구 서신천변8길 11,전북특별자치도 전주시 완산구 서신동 829-9,35.82867104,127.1153043,"근린생활시설, 주택",3,1997-06-30
전북특별자치도 전주시 완산구 안터2길 39,전북특별자치도 전주시 완산구 서신동 835,35.82813699,127.1162981,"근생, 단독주택",3,1997-07-08
전북특별자치도 전주시 완산구 서신천변2길 8,전북특별자치도 전주시 완산구 서신동 850-4,35.82648005,127.11487,"근린생활시설, 단독주택",3,1997-07-11
전북특별자치도 전주시 완산구 전룡1길 4-5,전북특별자치도 전주시 완산구 서신동 858-3,35.82576515,127.1166681,"근린생활시설, 단독주택",4,1997-07-11
전북특별자치도 전주시 완산구 서신천변9길 5,전북특별자치도 전주시 완산구 서신동 825-1,35.82969482,127.1136592,주택,3,1997-07-16
전북특별자치도 전주시 완산구 거마남로 22,전북특별자치도 전주시 완산구 삼천동1가 662-8,35.79470723,127.1191395,"근린생활시설, 단독주택",4,1997-07-18
전북특별자치도 전주시 완산구 하거마4길 17,전북특별자치도 전주시 완산구 삼천동1가 658-3,35.79511139,127.1184671,"근린생활시설, 다가구주택",4,1997-07-19
전북특별자치도 전주시 완산구 감나무3길 8-4,전북특별자치도 전주시 완산구 서신동 779-8,35.83092958,127.1219838,단독주택,6,1997-07-19
전북특별자치도 전주시 완산구 효자천변1길 26-7,전북특별자치도 전주시 완산구 효자동1가 663-10,35.79975142,127.1141281,"주택, 근린생활시설",6,1997-07-29
전북특별자치도 전주시 완산구 서신천변6길 13,전북특별자치도 전주시 완산구 서신동 830-11,35.828335,127.1148854,"근린생활시설, 주택",3,1997-07-31
전북특별자치도 전주시 완산구 서신천변6길 21,전북특별자치도 전주시 완산구 서신동 830-8,35.82833487,127.115312,"근린생활시설, 주택",3,1997-07-31
전북특별자치도 전주시 완산구 효자천변1길 36-4,전북특별자치도 전주시 완산구 효자동1가 665-3,35.80006564,127.1149364,"근린생활시설, 주택",4,1997-08-02
전북특별자치도 전주시 완산구 서신천변5길 8,전북특별자치도 전주시 완산구 서신동 823-13,35.82834051,127.1133636,"근린생활시설, 단독주택",4,1997-08-05
전북특별자치도 전주시 완산구 감나무4길 7-5,전북특별자치도 전주시 완산구 서신동 779-10,35.83121005,127.1219852,"근린생활시설, 다가구주택",3,1997-08-06
전북특별자치도 전주시 완산구 서신천변3길 3-9,전북특별자치도 전주시 완산구 서신동 846-19,35.82739777,127.1138645,단독주택(5가구),5,1997-08-07
전북특별자치도 전주시 덕진구 반태산3길 26,전북특별자치도 전주시 덕진구 인후동1가 704-2,35.83060269,127.1492288,단독주택(3가구),3,1997-08-08
전북특별자치도 전주시 완산구 효자천변1길 36-8,전북특별자치도 전주시 완산구 효자동1가 665-5,35.79974623,127.1149396,"근린생활시설, 다가구주택",4,1997-08-09
전북특별자치도 전주시 덕진구 금암3길 4-2,전북특별자치도 전주시 덕진구 금암동 1553-24,35.84167348,127.1385311,단독주택(다가구),5,1997-08-14
전북특별자치도 전주시 덕진구 삼송3길 9,전북특별자치도 전주시 덕진구 금암동 626-32,35.84226111,127.1350345,단독주택(12가구),12,1997-08-14
전북특별자치도 전주시 완산구 서신천변7길 5,전북특별자치도 전주시 완산구 서신동 823-5,35.8284973,127.1137678,"근린생활시설, 단독주택",5,1997-08-18
전북특별자치도 전주시 완산구 서신천변로 42,전북특별자치도 전주시 완산구 서신동 827-13,35.82904824,127.1143396,"근린생활시설, 주택(3가구)",3,1997-08-18
전북특별자치도 전주시 덕진구 석소4길 4,전북특별자치도 전주시 덕진구 우아동2가 886-6,35.83383335,127.1718237,"근린생활시설, 주택",4,1997-08-21
전북특별자치도 전주시 완산구 따박골5길 39,전북특별자치도 전주시 완산구 중화산동2가 548-4,35.80951375,127.1273677,단독주택,13,1997-08-23
전북특별자치도 전주시 완산구 서신천변2길 2-1,전북특별자치도 전주시 완산구 서신동 850-1,35.82641527,127.1144668,"근린생활시설, 단독주택(5가구)",5,1997-08-25
전북특별자치도 전주시 완산구 서신천변2길 7,전북특별자치도 전주시 완산구 서신동 848-10,35.82666353,127.1148859,"근린생활시설, 단독주택",3,1997-08-26
전북특별자치도 전주시 덕진구 명주3길 42,전북특별자치도 전주시 덕진구 인후동2가 1542-7,35.84184784,127.1479295,단독주택(다가구),4,1997-09-02
전북특별자치도 전주시 덕진구 들사평1길 48-18,전북특별자치도 전주시 덕진구 덕진동1가 1440-8,35.8367518,127.122432,단독주택(6가구),6,1997-09-03
전북특별자치도 전주시 완산구 서신천변7길 3,전북특별자치도 전주시 완산구 서신동 823-6,35.82849752,127.1139203,"근린생활시설, 단독다가구주택",5,1997-09-04
전북특별자치도 전주시 완산구 관선4길 52-5,전북특별자치도 전주시 완산구 남노송동 175-66,35.82187643,127.1568766,단독주택(3가구),3,1997-09-06
전북특별자치도 전주시 덕진구 호반4길 17-1,전북특별자치도 전주시 덕진구 덕진동2가 168-41,35.8507298,127.1186968,다가구주택(3가구),3,1997-09-08
전북특별자치도 전주시 완산구 호동길 69-23,전북특별자치도 전주시 완산구 삼천동3가 603-3,35.7890589,127.0834143,다가구주택,3,1997-09-08
전북특별자치도 전주시 완산구 물왕멀1길 11-2,전북특별자치도 전주시 완산구 중노송동 703-29,35.82601461,127.1499145,단독주택,4,1997-09-08
전북특별자치도 전주시 완산구 서신천변12길 12,전북특별자치도 전주시 완산구 서신동 816-7,35.83002454,127.1153238,"다가구주택, 근린생활시설",4,1997-09-09
전북특별자치도 전주시 완산구 전룡로 6,전북특별자치도 전주시 완산구 서신동 851,35.82586253,127.1137029,"근린생활시설, 주택",3,1997-09-12
전북특별자치도 전주시 완산구 메너머3길 9-6,전북특별자치도 전주시 완산구 중화산동2가 695-4,35.82346578,127.1215635,단독주택(5가구),5,1997-09-23
전북특별자치도 전주시 완산구 메너머2길 37-9,전북특별자치도 전주시 완산구 중화산동2가 705-13,35.8217836,127.1187513,"근린생활시설, 주택",3,1997-09-23
전북특별자치도 전주시 완산구 서신천변1길 8-8,전북특별자치도 전주시 완산구 서신동 846-16,35.82703438,127.1138644,단독주택(5가구),5,1997-09-24
전북특별자치도 전주시 완산구 메너머2길 21-8,전북특별자치도 전주시 완산구 중화산동2가 567-4,35.82177131,127.1202366,단독주택(3가구),3,1997-09-24
전북특별자치도 전주시 덕진구 매봉4길 6,전북특별자치도 전주시 덕진구 금암동 1587-31,35.84182915,127.1402194,단독주택(다가구:13가구),4,1997-09-25
전북특별자치도 전주시 완산구 안터4길 26-8,전북특별자치도 전주시 완산구 서신동 810-3,35.82969611,127.1167272,단독주택(다가구),8,1997-09-25
전북특별자치도 전주시 완산구 서신천변4길 12,전북특별자치도 전주시 완산구 서신동 849-1,35.82778015,127.1153032,"근린생활시설, 단독주택(4가구)",4,1997-09-26
전북특별자치도 전주시 완산구 효자천변1길 32-5,전북특별자치도 전주시 완산구 효자동1가 665-12,35.80006369,127.1148022,"근린생활시설, 주택",3,1997-09-27
전북특별자치도 전주시 완산구 메너머3길 17-22,전북특별자치도 전주시 완산구 중화산동2가 693-8,35.82286315,127.1206309,"근린생활시설, 단독주택(4가구)",3,1997-09-30
전북특별자치도 전주시 완산구 어은로 37-23,전북특별자치도 전주시 완산구 중화산동2가 213-18,35.81815686,127.1270995,단독주택(19가구),19,1997-10-02
전북특별자치도 전주시 완산구 어은로 37-25,전북특별자치도 전주시 완산구 중화산동2가 213-19,35.81825124,127.1269938,단독주택(19가구),19,1997-10-02
전북특별자치도 전주시 완산구 서신천변로 39,전북특별자치도 전주시 완산구 서신동 826-7,35.82885574,127.1140485,"근린생활시설, 단독주택(8가구)",8,1997-10-07
전북특별자치도 전주시 완산구 서신천변로 40-1,전북특별자치도 전주시 완산구 서신동 827-12,35.82892603,127.1143383,"제1종근린생활시설, 다가구주택",3,1997-10-08
전북특별자치도 전주시 완산구 서신천변11길 9,전북특별자치도 전주시 완산구 서신동 817-1,35.83002913,127.1132413,"근린생활시설, 주택",4,1997-10-09
전북특별자치도 전주시 덕진구 들사평3길 13-6,전북특별자치도 전주시 덕진구 덕진동1가 1270-18,35.84080187,127.1230472,단독주택(7가구),7,1997-10-10
전북특별자치도 전주시 완산구 안터5길 13,전북특별자치도 전주시 완산구 서신동 808,35.83036447,127.1176699,"근린생활시설, 주택",3,1997-10-10
전북특별자치도 전주시 덕진구 안골5길 11-4,전북특별자치도 전주시 덕진구 우아동3가 757-11,35.84313352,127.1555369,단독주택(다가구),11,1997-10-11
전북특별자치도 전주시 완산구 물왕멀4길 14-1,전북특별자치도 전주시 완산구 서노송동 736-11,35.82861151,127.1469877,단독주택(3가구),3,1997-10-13
전북특별자치도 전주시 완산구 서신천변8길 7-6,전북특별자치도 전주시 완산구 서신동 829-13,35.82904334,127.1151349,단독주택(4가구),4,1997-10-13
전북특별자치도 전주시 완산구 안터4길 14-7,전북특별자치도 전주시 완산구 서신동 810-5,35.82969325,127.1170742,"종교집회장, 다가구주택",4,1997-10-15
전북특별자치도 전주시 완산구 서신천변8길 9,전북특별자치도 전주시 완산구 서신동 829-10,35.82867319,127.115138,"단독주택(다가구), 근린생활시설",5,1997-10-20
전북특별자치도 전주시 완산구 감나무4길 30,전북특별자치도 전주시 완산구 서신동 786-4,35.83175708,127.1196942,"근린생활시설, 주택",4,1997-10-21
전북특별자치도 전주시 완산구 서신천변4길 3,전북특별자치도 전주시 완산구 서신동 840-14,35.82796346,127.1144652,"근린생활시설, 단독주택",3,1997-10-21
전북특별자치도 전주시 완산구 중산5길 4,전북특별자치도 전주시 완산구 중화산동2가 624,35.81594217,127.1206538,단독주택(다가구),12,1997-10-21
전북특별자치도 전주시 완산구 감나무3길 4-5,전북특별자치도 전주시 완산구 서신동 779-4,35.83106877,127.1221315,주택,7,1997-10-22
전북특별자치도 전주시 덕진구 반태산1길 92,전북특별자치도 전주시 덕진구 인후동1가 175-29,35.83064275,127.1508537,단독(다가구11)주택,11,1997-10-24
전북특별자치도 전주시 완산구 서신천변1길 33,전북특별자치도 전주시 완산구 서신동 842-13,35.82733868,127.1129707,주택,5,1997-10-24
전북특별자치도 전주시 완산구 전룡1길 10-4,전북특별자치도 전주시 완산구 서신동 859-2,35.82608526,127.1165898,"근린생활시설, 주택",3,1997-10-24
전북특별자치도 전주시 덕진구 호반4길 4,전북특별자치도 전주시 덕진구 덕진동2가 167-31,35.84957466,127.118334,단독주택(다가구주택 3가구),3,1997-10-25
전북특별자치도 전주시 덕진구 금암2길 11,전북특별자치도 전주시 덕진구 금암동 606-2,35.84002826,127.1344639,단독주택(다가구),6,1997-10-27
전북특별자치도 전주시 완산구 서신천변8길 7,전북특별자치도 전주시 완산구 서신동 828-9,35.82867756,127.1149042,"근린생활시설, 주택",3,1997-10-27
전북특별자치도 전주시 완산구 안터6길 15,전북특별자치도 전주시 완산구 서신동 233-31,35.83151897,127.1174928,"근린생활시설, 단독주택",3,1997-10-29
전북특별자치도 전주시 완산구 효자천변1길 30-14,전북특별자치도 전주시 완산구 효자동1가 663-7,35.79942413,127.1142603,"근린생활시설, 주택",3,1997-10-29
전북특별자치도 전주시 완산구 서신천변9길 3-3,전북특별자치도 전주시 완산구 서신동 826-17,35.82954391,127.1138846,단독주택,13,1997-10-30
전북특별자치도 전주시 완산구 효자천변1길 30-16,전북특별자치도 전주시 완산구 효자동1가 667-2,35.79922645,127.1142953,"근린생활시설, 주택",3,1997-11-04
전북특별자치도 전주시 완산구 서신천변로 4-7,전북특별자치도 전주시 완산구 서신동 854-13,35.82580781,127.1148553,"제1종근린생활시설, 주택",4,1997-11-05
전북특별자치도 전주시 덕진구 도당산로 46-8,전북특별자치도 전주시 덕진구 우아동3가 471-27,35.84518393,127.1583269,다가구주택,15,1997-11-06
전북특별자치도 전주시 덕진구 명주5길 20-2,전북특별자치도 전주시 덕진구 인후동2가 1554-4,35.84421099,127.1505702,단독주택(다가구),12,1997-11-07
전북특별자치도 전주시 완산구 메너머4길 29-1,전북특별자치도 전주시 완산구 중화산동2가 736-14,35.82472684,127.119574,"제1종 근린생활시설, 주택(3가구)",3,1997-11-07
전북특별자치도 전주시 완산구 중산8길 20-4,전북특별자치도 전주시 완산구 중화산동2가 597-1,35.81760207,127.1222099,단독주택(19가구),19,1997-11-10
전북특별자치도 전주시 완산구 중화산로 138-24,전북특별자치도 전주시 완산구 중화산동2가 703-1,35.82266443,127.1199881,"근린생활시설, 주택",3,1997-11-12
전북특별자치도 전주시 완산구 전주천서로 213-4,전북특별자치도 전주시 완산구 서완산동1가 525-14,35.81339164,127.1385068,단독주택(9가구),9,1997-11-13
전북특별자치도 전주시 완산구 중산5길 12-30,전북특별자치도 전주시 완산구 중화산동2가 626-8,35.81483685,127.1214714,단독주택(4가구),4,1997-11-14
전북특별자치도 전주시 완산구 서신천변로 13,전북특별자치도 전주시 완산구 서신동 846-11,35.82654502,127.1140268,단독주택 및 제1종 근린생할시설,3,1997-11-17
전북특별자치도 전주시 완산구 서신천변4길 8-4,전북특별자치도 전주시 완산구 서신동 848-2,35.8276321,127.1148974,단독주택(5가구),5,1997-11-17
전북특별자치도 전주시 완산구 효동2길 17-28,전북특별자치도 전주시 완산구 효자동1가 205-103,35.80508469,127.1281194,다가구주택,4,1997-11-19
전북특별자치도 전주시 완산구 효자천변1길 26-13,전북특별자치도 전주시 완산구 효자동1가 667-1,35.79921932,127.1141169,"근린생활시설, 주택",4,1997-11-19
전북특별자치도 전주시 완산구 안행9길 29-13,전북특별자치도 전주시 완산구 효자동1가 684-8,35.80205261,127.1330627,"근린생활시설, 주택(4가구)",4,1997-11-19
전북특별자치도 전주시 완산구 메너머3길 21,전북특별자치도 전주시 완산구 중화산동2가 693-1,35.82374529,127.1204645,"제2종근린생활시설, 주택(3가구)",3,1997-11-20
전북특별자치도 전주시 완산구 전룡로 30,전북특별자치도 전주시 완산구 서신동 860-2,35.82630125,127.1165448,"근린생활시설, 주택",2,1997-11-24
전북특별자치도 전주시 완산구 중산8길 16-3,전북특별자치도 전주시 완산구 중화산동2가 597-9,35.81755302,127.1220498,"근린생활시설, 단독주택",3,1997-11-25
전북특별자치도 전주시 완산구 전룡로 40,전북특별자치도 전주시 완산구 서신동 860-8,35.82642732,127.1172967,단독주택,4,1997-11-27
전북특별자치도 전주시 완산구 효자천변1길 32-6,전북특별자치도 전주시 완산구 효자동1가 664-3,35.80006379,127.1146093,"근린생활시설, 다가구주택",8,1997-11-27
전북특별자치도 전주시 덕진구 중상보로 37,전북특별자치도 전주시 덕진구 우아동2가 885-6,35.83362936,127.1715347,"근린생활시설, 단독주택",3,1997-12-03
전북특별자치도 전주시 덕진구 팽나무1길 27-11,전북특별자치도 전주시 덕진구 인후동1가 641-8,35.83400967,127.1509965,단독주택(3가구),3,1997-12-05
전북특별자치도 전주시 완산구 안터6길 43,전북특별자치도 전주시 완산구 서신동 809,35.83004369,127.1163042,"단독주택, 근린생활시설",3,1997-12-10
전북특별자치도 전주시 덕진구 안골5길 11-2,전북특별자치도 전주시 덕진구 우아동3가 757-12,35.84298139,127.1556056,단독주택,15,1997-12-12
전북특별자치도 전주시 완산구 서신천변10길 4-4,전북특별자치도 전주시 완산구 서신동 827-3,35.82941371,127.1145182,주택,5,1997-12-12
전북특별자치도 전주시 덕진구 붓내5길 19-8,전북특별자치도 전주시 덕진구 송천동2가 323-12,35.86943943,127.1230422,단독주택(6가구),6,1997-12-15
전북특별자치도 전주시 완산구 서신천변1길 8-6,전북특별자치도 전주시 완산구 서신동 846-15,35.82691334,127.1138646,주택,5,1997-12-16
전북특별자치도 전주시 완산구 서신천변7길 10-6,전북특별자치도 전주시 완산구 서신동 825-13,35.82891845,127.1134967,단독주택,3,1997-12-30
전북특별자치도 전주시 완산구 서신천변8길 10,전북특별자치도 전주시 완산구 서신동 830-6,35.82849309,127.1151665,"근린생활시설, 단독주택(5)",5,1997-12-30
전북특별자치도 전주시 완산구 쑥고개로 251-34,전북특별자치도 전주시 완산구 효자동2가 923-4,35.80166199,127.0930088,다가구주택,16,1997-12-30
전북특별자치도 전주시 완산구 효자천변1길 30-12,전북특별자치도 전주시 완산구 효자동1가 663-6,35.79958221,127.1142645,다가구주택,3,1997-12-31
전북특별자치도 전주시 완산구 백마산길 67-3,전북특별자치도 전주시 완산구 효자동3가 1324-1,35.81681868,127.0858909,단독주택(19가구),19,1998-01-03
전북특별자치도 전주시 덕진구 금암3길 22,전북특별자치도 전주시 덕진구 금암동 1552-31,35.84094683,127.1368452,단독주택(7가구),7,1998-01-07
전북특별자치도 전주시 완산구 전룡2길 3-4,전북특별자치도 전주시 완산구 서신동 858-6,35.82575776,127.1170419,"근린생활시설, 단독주택",3,1998-01-14
전북특별자치도 전주시 덕진구 도당산로 46-1,전북특별자치도 전주시 덕진구 우아동3가 473-9,35.84556284,127.1584466,단독주택(다가구),12,1998-01-16
전북특별자치도 전주시 완산구 서신천변4길 12-8,전북특별자치도 전주시 완산구 서신동 849-5,35.82729978,127.1153028,"단독주택,근린생활시설",3,1998-01-16
전북특별자치도 전주시 덕진구 석소3길 12,전북특별자치도 전주시 덕진구 우아동2가 881-8,35.8341378,127.1703043,"근린생활시설, 주택",2,1998-01-20
전북특별자치도 전주시 완산구 서신천변9길 3-5,전북특별자치도 전주시 완산구 서신동 826-16,35.82942116,127.1138849,다가구주택,11,1998-01-21
전북특별자치도 전주시 완산구 서신천변로 4-11,전북특별자치도 전주시 완산구 서신동 854-10,35.82594942,127.1151133,다가구주택,5,1998-01-21
전북특별자치도 전주시 완산구 서신천변1길 39,전북특별자치도 전주시 완산구 서신동 842-10,35.82763025,127.1128558,단독주택 및 근린생활시설,3,1998-01-22
전북특별자치도 전주시 완산구 서신천변4길 5,전북특별자치도 전주시 완산구 서신동 840-12,35.82795724,127.1147483,단독주택(5가구),5,1998-01-23
전북특별자치도 전주시 완산구 서신천변5길 14,전북특별자치도 전주시 완산구 서신동 821-17,35.82834879,127.1127028,"근린생활시설, 주택",3,1998-01-26
전북특별자치도 전주시 완산구 서신천변로 46,전북특별자치도 전주시 완산구 서신동 827-16,35.82941802,127.1143443,"단독주택, 근린생활시설",4,1998-01-26
전북특별자치도 전주시 완산구 메너머2길 21-4,전북특별자치도 전주시 완산구 중화산동2가 567-1,35.82213064,127.1202311,"근린생활시설, 주택",3,1998-01-30
전북특별자치도 전주시 완산구 안행9길 17,전북특별자치도 전주시 완산구 효자동1가 690-2,35.80326362,127.1337333,"교육연구시설, 노유자시설, 단독주택, 종교시설",15,1998-02-02
전북특별자치도 전주시 완산구 전라감영1길 14-6,전북특별자치도 전주시 완산구 다가동1가 66-5,35.81524167,127.1408271,"다가구주택, 제2종근린생활시설",12,1998-02-04
전북특별자치도 전주시 완산구 어은로 37-21,전북특별자치도 전주시 완산구 중화산동2가 213-22,35.81807742,127.1271326,다가구주택(2가구),3,1998-02-06
전북특별자치도 전주시 완산구 서신천변3길 4,전북특별자치도 전주시 완산구 서신동 841-9,35.82796416,127.1139161,근린생활시설 및 단독주택(5),5,1998-02-07
전북특별자치도 전주시 덕진구 들사평5길 10,전북특별자치도 전주시 덕진구 덕진동1가 1273-28,35.84244461,127.1240792,단독주택(5가구),5,1998-02-09
전북특별자치도 전주시 완산구 효자천변1길 32-15,전북특별자치도 전주시 완산구 효자동1가 667-5,35.79921465,127.1147617,"주택, 근생시설",3,1998-02-12
전북특별자치도 전주시 완산구 서신천변4길 8-8,전북특별자치도 전주시 완산구 서신동 848-4,35.8273857,127.1148991,단독주택(5가구),5,1998-02-18
